File,Language,Corpus,Code,Age,Sex,Group,Race,SES,Role,Education,Custom_field,#utterances,#turns,#words,words/turns,utterances/turns,words/utterances,Standard deviation,File_ID,Age_Month_approx
pair_sli480_td450_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,4;03.26,.,TD,.,.,Target_Child,.,.,19,1,90,90.0,19.0,4.737,2.099,pair_sli480_td450_rep10_B3_TD,51.86666666666667
pair_sli482_td466_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,49,49.0,10.0,4.9,1.868,pair_sli482_td466_rep01_A1_TD,53.86666666666667
pair_sli482_td466_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,63,63.0,10.0,6.3,2.238,pair_sli482_td466_rep01_A2_TD,53.86666666666667
pair_sli482_td466_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,8,1,59,59.0,8.0,7.375,3.276,pair_sli482_td466_rep01_A3_TD,53.86666666666667
pair_sli482_td466_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,12,1,43,43.0,12.0,3.583,0.640,pair_sli482_td466_rep01_B1_TD,53.86666666666667
pair_sli482_td466_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,53,53.0,10.0,5.3,1.616,pair_sli482_td466_rep01_B2_TD,53.86666666666667
pair_sli482_td466_rep01_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,78,78.0,13.0,6.0,2.828,pair_sli482_td466_rep01_B3_TD,53.86666666666667
pair_sli482_td466_rep02_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,5,1,31,31.0,5.0,6.2,1.166,pair_sli482_td466_rep02_A1_TD,53.86666666666667
pair_sli482_td466_rep02_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,8,1,43,43.0,8.0,5.375,1.996,pair_sli482_td466_rep02_A2_TD,53.86666666666667
pair_sli482_td466_rep02_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,12,1,51,51.0,12.0,4.25,2.350,pair_sli482_td466_rep02_A3_TD,53.86666666666667
pair_sli482_td466_rep02_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,9,1,71,71.0,9.0,7.889,3.478,pair_sli482_td466_rep02_B1_TD,53.86666666666667
pair_sli482_td466_rep02_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,12,1,61,61.0,12.0,5.083,2.361,pair_sli482_td466_rep02_B2_TD,53.86666666666667
pair_sli482_td466_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,7,1,89,89.0,7.0,12.714,5.599,pair_sli482_td466_rep02_B3_TD,53.86666666666667
pair_sli482_td466_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,2,1,49,49.0,2.0,24.5,1.500,pair_sli482_td466_rep03_A1_TD,53.86666666666667
pair_sli482_td466_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,11,1,92,92.0,11.0,8.364,4.029,pair_sli482_td466_rep03_A2_TD,53.86666666666667
pair_sli482_td466_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,6,1,50,50.0,6.0,8.333,2.749,pair_sli482_td466_rep03_A3_TD,53.86666666666667
pair_sli482_td466_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,14,1,56,56.0,14.0,4.0,1.464,pair_sli482_td466_rep03_B1_TD,53.86666666666667
pair_sli482_td466_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,70,70.0,13.0,5.385,1.903,pair_sli482_td466_rep03_B2_TD,53.86666666666667
pair_sli482_td466_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,21,1,91,91.0,21.0,4.333,2.570,pair_sli482_td466_rep03_B3_TD,53.86666666666667
pair_sli482_td466_rep04_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,5,1,39,39.0,5.0,7.8,1.939,pair_sli482_td466_rep04_A1_TD,53.86666666666667
pair_sli482_td466_rep04_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,8,1,45,45.0,8.0,5.625,2.497,pair_sli482_td466_rep04_A2_TD,53.86666666666667
pair_sli482_td466_rep04_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,60,60.0,10.0,6.0,2.898,pair_sli482_td466_rep04_A3_TD,53.86666666666667
pair_sli482_td466_rep04_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,12,1,64,64.0,12.0,5.333,2.461,pair_sli482_td466_rep04_B1_TD,53.86666666666667
pair_sli482_td466_rep04_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,76,76.0,10.0,7.6,4.521,pair_sli482_td466_rep04_B2_TD,53.86666666666667
pair_sli482_td466_rep04_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,86,86.0,13.0,6.615,4.342,pair_sli482_td466_rep04_B3_TD,53.86666666666667
pair_sli482_td466_rep05_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,4,1,40,40.0,4.0,10.0,5.477,pair_sli482_td466_rep05_A1_TD,53.86666666666667
pair_sli482_td466_rep05_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,15,1,77,77.0,15.0,5.133,1.746,pair_sli482_td466_rep05_A2_TD,53.86666666666667
pair_sli482_td466_rep05_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,7,1,76,76.0,7.0,10.857,4.486,pair_sli482_td466_rep05_A3_TD,53.86666666666667
pair_sli482_td466_rep05_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,12,1,45,45.0,12.0,3.75,1.422,pair_sli482_td466_rep05_B1_TD,53.86666666666667
pair_sli482_td466_rep05_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,46,46.0,10.0,4.6,1.200,pair_sli482_td466_rep05_B2_TD,53.86666666666667
pair_sli482_td466_rep05_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,24,1,106,106.0,24.0,4.417,1.998,pair_sli482_td466_rep05_B3_TD,53.86666666666667
pair_sli482_td466_rep06_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,6,1,44,44.0,6.0,7.333,1.247,pair_sli482_td466_rep06_A1_TD,53.86666666666667
pair_sli482_td466_rep06_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,9,1,62,62.0,9.0,6.889,3.695,pair_sli482_td466_rep06_A2_TD,53.86666666666667
pair_sli482_td466_rep06_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,11,1,52,52.0,11.0,4.727,2.597,pair_sli482_td466_rep06_A3_TD,53.86666666666667
pair_sli482_td466_rep06_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,9,1,72,72.0,9.0,8.0,3.801,pair_sli482_td466_rep06_B1_TD,53.86666666666667
pair_sli482_td466_rep06_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,62,62.0,10.0,6.2,3.059,pair_sli482_td466_rep06_B2_TD,53.86666666666667
pair_sli482_td466_rep06_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,9,1,91,91.0,9.0,10.111,3.928,pair_sli482_td466_rep06_B3_TD,53.86666666666667
pair_sli482_td466_rep07_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,6,1,55,55.0,6.0,9.167,3.078,pair_sli482_td466_rep07_A1_TD,53.86666666666667
pair_sli482_td466_rep07_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,8,1,57,57.0,8.0,7.125,3.621,pair_sli482_td466_rep07_A2_TD,53.86666666666667
pair_sli482_td466_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,15,1,91,91.0,15.0,6.067,4.024,pair_sli482_td466_rep07_A3_TD,53.86666666666667
pair_sli482_td466_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,42,42.0,13.0,3.231,1.250,pair_sli482_td466_rep07_B1_TD,53.86666666666667
pair_sli482_td466_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,6,1,62,62.0,6.0,10.333,3.682,pair_sli482_td466_rep07_B2_TD,53.86666666666667
pair_sli482_td466_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,25,1,95,95.0,25.0,3.8,2.020,pair_sli482_td466_rep07_B3_TD,53.86666666666667
pair_sli482_td466_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,7,1,53,53.0,7.0,7.571,2.060,pair_sli482_td466_rep08_A1_TD,53.86666666666667
pair_sli482_td466_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,7,1,44,44.0,7.0,6.286,1.906,pair_sli482_td466_rep08_A2_TD,53.86666666666667
pair_sli482_td466_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,77,77.0,10.0,7.7,3.607,pair_sli482_td466_rep08_A3_TD,53.86666666666667
pair_sli482_td466_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,16,1,78,78.0,16.0,4.875,2.595,pair_sli482_td466_rep08_B1_TD,53.86666666666667
pair_sli482_td466_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,9,1,66,66.0,9.0,7.333,2.867,pair_sli482_td466_rep08_B2_TD,53.86666666666667
pair_sli482_td466_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,12,1,68,68.0,12.0,5.667,2.749,pair_sli482_td466_rep08_B3_TD,53.86666666666667
pair_sli482_td466_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,6,1,42,42.0,6.0,7.0,1.915,pair_sli482_td466_rep09_A1_TD,53.86666666666667
pair_sli482_td466_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,75,75.0,10.0,7.5,5.277,pair_sli482_td466_rep09_A2_TD,53.86666666666667
pair_sli482_td466_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,10,1,94,94.0,10.0,9.4,4.716,pair_sli482_td466_rep09_A3_TD,53.86666666666667
pair_sli482_td466_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,15,1,49,49.0,15.0,3.267,1.526,pair_sli482_td466_rep09_B1_TD,53.86666666666667
pair_sli482_td466_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,9,1,45,45.0,9.0,5.0,1.563,pair_sli482_td466_rep09_B2_TD,53.86666666666667
pair_sli482_td466_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,91,91.0,13.0,7.0,3.508,pair_sli482_td466_rep09_B3_TD,53.86666666666667
pair_sli482_td466_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,7,1,42,42.0,7.0,6.0,1.690,pair_sli482_td466_rep10_A1_TD,53.86666666666667
pair_sli482_td466_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,8,1,55,55.0,8.0,6.875,3.140,pair_sli482_td466_rep10_A2_TD,53.86666666666667
pair_sli482_td466_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,93,93.0,13.0,7.154,2.741,pair_sli482_td466_rep10_A3_TD,53.86666666666667
pair_sli482_td466_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,7,1,63,63.0,7.0,9.0,4.408,pair_sli482_td466_rep10_B1_TD,53.86666666666667
pair_sli482_td466_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,11,1,73,73.0,11.0,6.636,3.141,pair_sli482_td466_rep10_B2_TD,53.86666666666667
pair_sli482_td466_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,4;05.26,.,TD,.,.,Target_Child,.,.,13,1,91,91.0,13.0,7.0,2.935,pair_sli482_td466_rep10_B3_TD,53.86666666666667
